CODIGO,nombre,CATEGORIA,FECHA_INSTALACION,altitud,latitud,longitud,FECHA_SUSPENSION,ENTIDAD
11147010,RIOSUCIO [11147010],Limnimétrica,1965-12-15 00:00:00,2.0,7.44,-77.12,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
11147020,BAJIRA [11147020],Limnigráfica,1990-09-14 19:00:00,2.0,7.36844444,-76.72727778,2019-08-22 11:06:17,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
11147030,PRIMAVERA [11147030],Limnimétrica,1991-03-15 00:00:00,160.0,7.35,-76.63333333,1997-02-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
11150010,TITUMATE [11150010],Pluviométrica,1974-11-15 00:00:00,11.0,8.30805556,-77.07583333,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
11150020,TANELA [11150020],Pluviométrica,1974-11-15 00:00:00,10.0,8.162916670000001,-77.04041667,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
11150030,ACANDI [11150030],Pluviométrica,1980-04-15 00:00:00,160.0,8.53083333,-77.27694444,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
11150040,INST DEL CHOCO  [11150040],Pluviométrica,1940-06-15 00:00:00,2.0,8.516666670000001,-77.28333332999999,1944-07-15 00:00:00,MINISTERIO DE AGRICULTURA
11150050,SAINT CRIC HDA  [11150050],Pluviométrica,1966-05-15 00:00:00,2.0,8.533333330000001,-77.28333332999999,1967-12-15 00:00:00,MINISTERIO DE AGRICULTURA
11155010,PLAYA LA [11155010],Climática Ordinaria,1971-08-15 00:00:00,2.0,8.533333330000001,-77.28333332999999,1977-01-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
11155020,GLORIA LA [11155020],Climática Ordinaria,1980-04-15 00:00:00,5.0,8.266666670000001,-77.06666666999999,1986-12-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
11155030,CAPURGANA - AUT [11155030],Mareográfica,2007-04-16 00:00:00,19.0,8.616249999999999,-77.32819444,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
11159010,CAPURGANA - AUT [11159010],Mareográfica,1995-08-15 00:00:00,1.0,8.62,-77.33,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
11175000,ATRATO - AUT  [11175000],Climática Ordinaria,2017-12-29 00:00:00,70.0,5.585776,-76.649978,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
1117500060,LLORO - AUT [1117500060],Climática Principal,2018-04-18 00:00:00,41.0,5.51,-76.58,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12010010,TORMENTO EL [12010010],Pluviométrica,1972-01-15 00:00:00,20.0,7.76638889,-76.85527778,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12010020,PALMERA LA [12010020],Pluviométrica,1972-03-15 00:00:00,58.0,7.5,-76.59999972,2022-05-16 15:46:29,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12010030,BARRANQUILLITA [12010030],Pluviométrica,1974-12-15 00:00:00,18.0,7.57,-76.7,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12010040,TULENAPA [12010040],Pluviométrica,1974-08-15 00:00:00,30.0,7.66666667,-76.66666667,1982-08-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12010050,TOSCANA LA [12010050],Pluviométrica,1977-07-15 00:00:00,15.0,7.80805556,-76.70305556000001,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12010060,LORENA LA [12010060],Pluviométrica,1976-07-15 00:00:00,10.0,7.863055559999999,-76.68916666999999,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12010070,CASCO EL [12010070],Pluviométrica,1977-07-15 00:00:00,18.0,7.88444444,-76.64777778,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12010080,SANTA ISABEL [12010080],Pluviométrica,1977-07-15 00:00:00,30.0,7.75,-76.66666667,1994-04-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12010090,TRIGANA [12010090],Pluviométrica,1977-06-15 00:00:00,21.0,7.74766667,-76.71188889,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12010100,EUPOL [12010100],Pluviométrica,1977-07-15 00:00:00,10.0,7.94552778,-76.61738889,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12010110,PRADO MAR [12010110],Pluviométrica,1977-07-15 00:00:00,5.0,7.98741667,-76.63852777999999,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12010120,SANTA MARTHA [12010120],Pluviométrica,1977-07-15 00:00:00,21.0,7.92383333,-76.64908333,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12010130,CHIGORODO [12010130],Pluviométrica,1966-01-15 00:00:00,30.0,7.7,-76.7,1972-03-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12010140,RIOGRANDE [12010140],Pluviométrica,1972-01-15 00:00:00,5.0,7.93333333,-76.63333333,1977-07-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12010150,VILLA ARTEAGA [12010150],Pluviométrica,1946-01-15 00:00:00,150.0,7.45,-76.61666667,1972-03-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12010160,SAN JOSE APARTADO [12010160],Pluviográfica,1984-08-15 00:00:00,100.0,7.86666667,-76.6,1997-12-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12010170,NUEVO ORIENTE [12010170],Pluviográfica,1991-03-15 00:00:00,23.0,7.46033333,-76.68955556,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12010180,CHOROMANDO HACIENDA [12010180],Pluviográfica,1984-08-15 00:00:00,150.0,7.95,-76.58333332999999,1997-10-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12010280,RIOGRANDE EE PP MM  [12010280],Pluviométrica,1941-11-15 00:00:00,24.0,8.08333333,-76.68333333,1943-03-15 00:00:00,ESTADISTICA DEPARTAMENTAL DE ANTIOQUIA
12011001,SAN_ANDRES_CIOH  - AUT  [12011001],Mareográfica,2016-03-17 00:00:00,0.0,12.56951944,-81.70145556000001,,DIRECCION GENERAL MARITIMA
12011002,BOYA_SAN_ANDRES_OLEAJE  - AUT  [12011002],Mareográfica,2016-03-17 00:00:00,0.0,12.626,-81.683,,DIRECCION GENERAL MARITIMA
12011003,ISLA_PROVIDENCIA_CIOH  - AUT  [12011003],Mareográfica,2016-03-17 00:00:00,0.0,13.37220556,-81.37098583000001,,DIRECCION GENERAL MARITIMA
12011004,JOHNNY CAY_INVEMAR  - AUT  [12011004],Mareográfica,2016-03-17 00:00:00,0.0,12.59930556,-81.68936083,,INSTITUTO DE INVESTIGACIONES MARINAS Y COSTERAS JOSE BENITO VIVES DE ANDREIS
12011005,ISLA_TESORO_INVEMAR  - AUT  [12011005],Mareográfica,2016-03-17 00:00:00,3.0,10.23491667,-75.74055,,INVEMAR
12015010,VILLARTEAGA [12015010],Climática Ordinaria,1972-03-15 00:00:00,132.0,7.33466667,-76.48602778,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12015020,UNIBAN [12015020],Agrometeorológica,1977-08-15 00:00:00,43.0,7.82591667,-76.65133333,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12015030,IDEMA-MONTECRISANTO [12015030],Climática Ordinaria,1972-03-15 00:00:00,40.0,7.65,-76.68333333,1982-08-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12015040,NEGRA LA 1 [12015040],Meteorológica Especial,1977-07-15 00:00:00,2.0,7.95,-76.68333333,1982-12-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12015050,RIOGRANDE [12015050],Climática Ordinaria,1982-09-15 00:00:00,20.0,7.91666667,-76.63333333,1992-12-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12015060,TULENAPA  - AUT [12015060],Climática Ordinaria,1982-08-15 00:00:00,39.0,7.77,-76.67,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12015070,AEROPUERTO LOS CEDROS [12015070],Sinóptica Principal,1983-05-15 00:00:00,41.0,7.81638889,-76.71788889,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12015080,CERRAZON LA [12015080],Agrometeorológica,1986-08-15 00:00:00,70.0,7.7166666699999995,-76.61666667,2002-02-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12015090,PALMERA LA [12015090],Climática Ordinaria,1991-03-15 00:00:00,58.0,7.5383333299999995,-76.60555556000001,2010-02-17 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12015100,PISTA INDIRA - AUT [12015100],Agrometeorológica,2005-09-20 00:00:00,15.0,7.9407499999999995,-76.69616667,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12015110,CHIGORODO - AUT [12015110],Agrometeorológica,2005-09-18 00:00:00,44.0,7.67113889,-76.69405556000001,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12017010,CHIGORODO [12017010],Limnimétrica,1976-10-14 19:00:00,20.0,7.67305556,-76.68391666999999,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12017020,BARRANQUILLITA  - AUT [12017020],Limnigráfica,1977-03-15 00:00:00,22.0,7.57,-76.71,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12017030,VICTORIA LA [12017030],Limnimétrica,1977-03-15 00:00:00,20.0,7.81666667,-76.68333333,1996-05-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12017040,RIOGRANDE [12017040],Limnimétrica,1977-07-14 19:00:00,22.0,7.92783333,-76.62111111,2018-10-11 05:10:36,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12017050,PUENTE CARRETERA [12017050],Limnimétrica,1977-03-15 00:00:00,23.0,7.82388889,-76.64805556,2011-05-10 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12017060,APARTADO [12017060],Limnimétrica,1977-03-15 00:00:00,65.0,7.87575,-76.62258333,2013-03-10 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12017070,CERRAZON LA [12017070],Limnigráfica,1986-09-14 19:00:00,40.0,7.7208611099999995,-76.57636111000001,2018-10-11 05:10:52,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12017080,CAREPA [12017080],Limnimétrica,1977-03-15 00:00:00,62.0,7.76336111,-76.65825,2011-10-01 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12017100,VILLARTEAGA [12017100],Limnimétrica,1990-09-15 00:00:00,80.0,7.41307806,-76.59905278000001,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12020010,PUEBLO BELLO [12020010],Pluviométrica,1972-04-15 00:00:00,136.0,8.19999722,-76.52,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12020020,PTO CESAR  [12020020],Pluviométrica,1923-06-15 00:00:00,1.0,8.08333333,-76.68333333,1924-05-15 00:00:00,ESTADISTICA DEPARTAMENTAL DE ANTIOQUIA
12020030,ZUNGO  [12020030],Pluviométrica,1957-04-15 00:00:00,5.0,8.1,-76.7,1957-12-15 00:00:00,INSTITUTO GEOGRAFICO AGUSTIN CODAZZI
12020040,NUEVA ANTIOQUIA [12020040],Pluviométrica,1987-02-15 00:00:00,13.0,8.05,-76.55,1996-01-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12020170,PLAYONA LA [12020170],Pluviográfica,1984-08-15 00:00:00,150.0,8.18333333,-76.65,1992-10-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12021001,TURBO_CIOH  - AUT  [12021001],Mareográfica,2016-03-17 00:00:00,0.0,8.08411111,-76.74241667,,DIRECCION GENERAL MARITIMA
12021002,BOYA_TURBO_OLEAJE  - AUT  [12021002],Mareográfica,2016-03-17 00:00:00,0.0,8.907,-76.84,,DIRECCION GENERAL MARITIMA
12025010,AEROPUERTO GONZALO [12025010],Climática Ordinaria,1931-07-15 00:00:00,1.0,8.11666667,-76.73333333,1984-02-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12025020,CARIBIA [12025020],Climática Ordinaria,1972-04-15 00:00:00,20.0,8.5,-76.68333333,1983-09-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12025030,MELLITO EL [12025030],Climática Ordinaria,1983-09-15 00:00:00,54.0,8.542666670000001,-76.67336111,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12025040,TURBO - AUT [12025040],Climática Ordinaria,1984-04-15 00:00:00,37.0,8.09180556,-76.71633333,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12027010,PUEBLO BELLO  - AUT [12027010],Limnigráfica,1977-08-15 00:00:00,10.0,8.20378111,-76.52494444,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12027030,TRES EL [12027030],Limnimétrica,1977-02-15 00:00:00,20.0,8.06502778,-76.65775000000001,2011-05-10 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12027040,CURRULAO [12027040],Limnimétrica,1977-09-15 00:00:00,51.0,7.99441667,-76.63175,2011-05-10 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12027050,PUEBLO NUEVO [12027050],Limnimétrica,1978-08-15 00:00:00,25.0,8.415055559999999,-76.62938889,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12027060,DOS EL [12027060],Limnimétrica,1984-08-15 00:00:00,50.0,8.1265,-76.69383332999999,2011-08-18 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12030010,SAN JUAN DE URABA [12030010],Pluviométrica,1972-04-15 00:00:00,4.0,8.75522222,-76.53305556000001,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12030020,CARMELO EL [12030020],Pluviométrica,1972-03-15 00:00:00,50.0,8.62,-76.38,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12037010,CANDELARIA LA [12037010],Limnimétrica,1977-06-15 00:00:00,5.0,8.65972222,-76.44583333,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12037020,LAJA LA HACIENDA [12037020],Limnimétrica,1977-05-15 00:00:00,2.0,8.71666667,-76.48333333,1995-04-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12037030,EL CARMELO [12037030],Limnimétrica,1977-05-15 00:00:00,20.0,8.62,-76.39,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12037050,SAN PEDRO [12037050],Limnimétrica,1980-06-15 00:00:00,137.0,8.27780556,-76.39130556,2010-10-20 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12040010,JARAMAGAL [12040010],Pluviométrica,1973-10-15 00:00:00,90.0,8.900833330000001,-76.22083332999999,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12040020,CANALETE [12040020],Pluviométrica,1959-01-15 00:00:00,40.0,8.78694444,-76.23555556000001,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12045010,ARBOLETES [12045010],Climática Principal,1972-03-15 00:00:00,4.0,8.84694444,-76.43194444,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12045020,CRISTO REY  - AUT [12045020],Climática Ordinaria,1973-10-15 00:00:00,15.0,9.07111111,-76.22444444,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12047010,CANALETE [12047010],Limnimétrica,1987-09-15 00:00:00,35.0,8.78697222,-76.23641667,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12051001,COVEÑAS_CIOH  - AUT  [12051001],Mareográfica,2016-03-17 00:00:00,0.0,9.40621389,-75.684,,DIRECCION GENERAL MARITIMA
1206500136,UNIVERSIDAD UNAD CARTAGENA - AUT   [1206500136],Climática Principal,2018-09-19 00:00:00,46.0,10.40031111,-75.51328056,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12065501,SOLMAFORO CARTAGENA [12065501],AB,2015-12-03 00:00:00,12.0,10.42002778,-75.55113889,2022-04-08 14:36:01,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12067001,GUAJARO EMBALSE AUT [12067001],Limnigráfica,2016-04-20 00:00:00,6.0,10.52055556,-75.09627778,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
13010010,MOLINILLO [13010010],Pluviométrica,1990-06-15 00:00:00,500.0,7.68333333,-76.05,1999-03-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
13010020,TUCURA [13010020],Pluviométrica,1959-08-15 00:00:00,120.0,7.93333333,-76.26666666999999,1973-09-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
13010030,TUCURA  [13010030],Pluviográfica,1965-11-15 00:00:00,120.0,7.95,-76.25,1967-12-15 00:00:00,CVM - CORPORACION AUTONOMA REGIONAL DE LOS VALLES DEL MAGDALENA Y DEL SINU
13010040,FLECHA LA [13010040],Pluviométrica,1990-06-15 00:00:00,500.0,7.63333333,-75.96666667,1999-03-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
13010050,URRA SANDUBO [13010050],Pluviográfica,2009-03-25 00:00:00,150.0,7.7515,-76.22777778,2022-05-16 15:48:29,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
13015010,URRA 2 [13015010],Climática Ordinaria,1982-11-15 00:00:00,88.0,7.73333333,-76.2,1988-12-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
13015020,TUCURA [13015020],Climática Ordinaria,1991-11-15 00:00:00,110.0,7.9666666699999995,-76.25,1996-10-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
13015030,CAMPO BELLO [13015030],Climática Principal,1996-12-15 00:00:00,78.0,7.98333333,-76.23333333,2008-03-31 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
13015040,REPRESA URRA [13015040],Climática Principal,2004-11-15 00:00:00,300.0,8.01416667,-76.20305556000001,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
1301700132,URRÁ RÍO SINÚ - AUT [1301700132],Limnigráfica,2018-12-18 19:00:00,134.0,7.74428889,-76.24760556000001,,EMPRESA URRÁ S.A. E.S.P.
13017010,DESPENSA LA [13017010],Limnigráfica,1965-10-15 00:00:00,106.0,7.86666667,-76.28333332999999,1998-12-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
13017020,LIMON EL [13017020],Limnigráfica,1966-03-15 00:00:00,108.0,7.83333333,-76.26666666999999,1999-03-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
13017030,SALTO VIEJO [13017030],Limnigráfica,1974-03-15 00:00:00,131.0,7.78333333,-76.23333333,1988-12-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
13017040,SAN CONALITO [13017040],Limnimétrica,1990-06-15 00:00:00,100.0,7.68333333,-76.11666667,1998-12-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
13017050,URRA SANDUBO [13017050],Limnigráfica,2009-03-25 00:00:00,150.0,7.7515,-76.22777778,2010-09-29 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
13020010,DESPENSA LA [13020010],Pluviométrica,1966-01-15 00:00:00,160.0,7.88333306,-76.29999971999999,2022-05-16 15:52:30,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
13020020,CIELO EL [13020020],Pluviométrica,1973-09-15 00:00:00,650.0,7.91666667,-76.41666667,2002-02-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
13020030,JARUPIA  [13020030],Pluviométrica,1961-07-15 00:00:00,140.0,7.9,-76.28333332999999,1964-10-15 00:00:00,INSTITUTO COLOMBIANO DE ENERGIA ELECTRICA (ELECTRAGUAS)
13020040,SAIZA [13020040],Pluviométrica,1990-06-15 00:00:00,287.0,7.7,-76.48333333,2002-02-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
13025010,SAIZA [13025010],Climática Principal,1974-10-15 00:00:00,287.0,7.7,-76.48333278,2022-05-16 15:59:12,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
13025020,ESMERALDA LA [13025020],Climática Ordinaria,1974-10-15 00:00:00,170.0,7.83333333,-76.25,1975-01-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
13025030,DESPENSA LA [13025030],Climática Ordinaria,1990-06-15 00:00:00,160.0,7.88333333,-76.3,1996-05-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
13027010,ESMERALDA LA [13027010],Limnimétrica,1990-06-15 00:00:00,170.0,7.75,-76.25,2001-12-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
13027020,PUERTO MANGO [13027020],Limnimétrica,1990-06-15 00:00:00,150.0,7.61666667,-76.3,1994-05-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
13027030,CANAFINA [13027030],Limnimétrica,1990-06-15 00:00:00,90.0,7.85,-76.31666666999999,1998-12-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
13027040,CANO BRAVO - AUT [13027040],Limnimétrica,2017-01-02 00:00:00,24.0,8.23584722,-74.96043889,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
13030010,TIERRALTA [13030010],Pluviométrica,1959-02-15 00:00:00,100.0,8.186666670000001,-76.05305556,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
13030020,TIERRALTA  [13030020],Pluviométrica,1965-11-15 00:00:00,50.0,8.18333333,-76.06666666999999,1969-01-15 00:00:00,INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA
13030030,URRA 1 [13030030],Climática Principal,1983-05-15 00:00:00,78.0,7.98333306,-76.23333278,2022-05-16 16:01:38,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
1303500067,SAN BERNARDO DEL VIENTO - AUT [1303500067],Climática Principal,2017-04-21 00:00:00,5.0,9.37,-75.95,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
1303500073,SAHAGÚN - AUT [1303500073],Climática Principal,2016-12-28 19:00:00,70.0,8.942472219999999,-75.45083333,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
1303500074,LOMA VERDE - AUT [1303500074],Climática Principal,2017-04-19 00:00:00,82.0,8.508777779999999,-76.17541666999999,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
1303500129,SAHAGUN - AUT   [1303500129],Climática Principal,2016-12-29 00:00:00,70.0,8.94,-75.45,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
13035010,PUERTO NUEVO [13035010],Climática Principal,1965-09-15 00:00:00,145.0,7.95,-76.28333332999999,1991-12-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
13035020,MANSO EL  [13035020],Climática Ordinaria,1966-01-15 00:00:00,160.0,7.85,-76.3,1978-05-15 00:00:00,INSTITUTO GEOGRAFICO AGUSTIN CODAZZI
13035501,AEROPUERTO LOS GARZONES [13035501],Sinóptica Secundaria,2015-02-06 00:00:00,20.0,8.825833330000002,-75.82513889,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
13037010,ANGOSTURA DE URRA [13037010],Limnigráfica,1959-08-15 00:00:00,77.0,8.0,-76.25,1998-12-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
13037020,PALOMAS LAS [13037020],Limnimétrica,1964-08-15 00:00:00,27.0,8.45,-76.01666666999999,1991-01-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
13037030,PUERTO SALGAR - AUT [13037030],Limnimétrica,1966-04-15 00:00:00,54.0,8.1,-76.1,1978-05-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
13037040,CARRIZOLA [13037040],Limnimétrica,1990-06-15 00:00:00,55.0,8.16083333,-76.09555556000001,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
